3.40	-0.98
3.40	-0.35
3.40	-0.77
3.41	-0.63
3.41	-1.05
3.41	-1.05
3.42	-0.84
3.42	-0.98
3.43	-0.70
3.43	-0.63
3.43	-0.42
3.44	-0.77
3.44	-0.77
3.44	-1.05
3.45	-0.98
3.45	-1.26
3.46	-0.70
3.46	-0.84
3.46	-0.98
3.47	-0.91
3.47	-0.84
3.47	-0.63
3.48	-0.98
3.48	-0.49
3.48	-0.84
3.49	-0.70
3.49	-0.77
3.50	-0.77
3.50	-0.84
3.50	-0.63
3.51	-0.63
3.51	-0.84
3.51	-0.35
3.52	-1.12
3.52	-0.98
3.52	-0.84
3.53	-0.91
3.53	-0.77
3.54	-0.70
3.54	-0.63
3.54	-0.91
3.55	-0.56
3.55	-0.98
3.55	-0.56
3.56	-1.26
3.56	-0.56
3.56	-0.77
3.57	-0.35
3.57	-0.77
3.58	-0.84
3.58	-0.35
3.58	-0.35
3.59	-0.70
3.59	-1.40
3.59	-0.63
3.60	-0.56
3.60	-0.56
3.60	-0.63
3.61	-0.49
3.61	-0.63
3.62	-0.77
3.62	-0.49
3.62	-1.05
3.63	-0.49
3.63	-0.91
3.63	-0.35
3.64	-1.05
3.64	-0.63
3.64	-0.98
3.65	-0.98
3.65	-0.84
3.66	-0.84
3.66	-0.63
3.66	-1.19
3.67	-0.56
3.67	-0.98
3.67	-0.49
3.68	-0.91
3.68	-0.56
3.68	-0.77
3.69	-0.77
3.69	-0.91
3.70	-1.05
3.70	-0.56
3.70	-1.05
3.71	-0.70
3.71	-0.91
3.71	-0.56
3.72	-1.05
3.72	-0.63
3.73	-1.05
3.73	-0.77
3.73	-0.84
3.74	-1.26
3.74	-0.98
3.74	-0.63
3.75	-0.56
3.75	-0.98
3.75	-0.63
3.76	-0.70
3.76	-0.49
3.77	-0.56
3.77	-0.70
3.77	-0.63
3.78	-1.19
3.78	-0.28
3.78	-0.91
3.79	-0.35
3.79	-0.77
3.79	-0.70
3.80	-0.84
3.80	-0.77
3.81	-0.70
3.81	-0.70
3.81	-0.77
3.82	-1.05
3.82	-0.56
3.82	-0.84
3.83	-0.63
3.83	-1.26
3.83	-0.49
3.84	-0.98
3.84	-0.56
3.85	-0.84
3.85	-0.84
3.85	-0.63
3.86	-0.70
3.86	-1.12
3.86	-1.33
3.87	-1.05
3.87	-0.77
3.87	-0.84
3.88	-0.91
3.88	-0.84
3.89	-0.98
3.89	-0.70
3.89	-0.42
3.90	-0.56
3.90	-0.63
3.90	-0.70
3.91	-0.14
3.91	-0.63
3.91	-1.05
3.92	-0.91
3.92	-0.63
3.93	-0.84
3.93	-0.49
3.93	-0.42
3.94	-0.91
3.94	-0.77
3.94	-0.98
3.95	-0.77
3.95	-0.98
3.95	-0.28
3.96	-0.91
3.96	-0.49
3.97	-0.77
3.97	-1.05
3.97	-0.49
3.98	-0.84
3.98	-0.91
3.98	-1.40
3.99	-0.98
3.99	-1.05
3.99	-1.05
4.00	-1.12
4.00	-0.63
4.01	-0.98
4.01	-0.91
4.01	-0.21
4.02	-0.49
4.02	-0.56
4.02	-1.33
4.03	-0.63
4.03	-0.98
4.04	-0.70
4.04	-0.98
4.04	-0.70
4.05	-0.98
4.05	-1.05
4.05	-0.63
4.06	-0.84
4.06	-0.63
4.06	-0.84
4.07	-0.42
4.07	-0.70
4.08	-0.42
4.08	-1.12
4.08	-0.77
4.09	-0.98
4.09	-1.05
4.09	-0.56
4.10	-0.91
4.10	-0.49
4.10	-0.98
4.11	-0.77
4.11	-0.98
4.12	-0.70
4.12	-0.91
4.12	-1.12
4.13	-1.05
4.13	-0.91
4.13	-0.42
4.14	-0.91
4.14	-0.42
4.14	-0.77
4.15	-0.49
4.15	-0.84
4.16	-0.42
4.16	-0.77
4.16	-0.63
4.17	-0.98
4.17	-0.70
4.17	-0.63
4.18	-1.19
4.18	-0.35
4.18	-0.70
4.19	-0.49
4.19	-0.49
4.20	-0.49
4.20	-0.98
4.20	-0.77
4.21	-0.63
4.21	-0.84
4.21	-0.70
4.22	-1.05
4.22	-0.70
4.22	-1.12
4.23	-0.63
4.23	-1.05
4.24	-0.84
4.24	-1.05
4.24	-0.56
4.25	-0.56
4.25	-0.77
4.25	-0.63
4.26	-1.47
4.26	-0.49
4.26	-0.84
4.27	-0.84
4.27	-0.98
4.28	-0.63
4.28	-0.98
4.28	-0.77
4.29	-0.63
4.29	-1.33
4.29	-0.49
4.30	-1.26
4.30	-1.05
4.30	-0.77
4.31	-0.84
4.31	-0.63
4.32	-1.05
4.32	-0.77
4.32	-0.63
4.33	-0.42
4.33	-1.05
4.33	-0.77
4.34	-0.77
4.34	-0.70
4.35	-0.84
4.35	-0.56
4.35	-0.91
4.36	-0.56
4.36	-1.05
4.36	-0.77
4.37	-0.49
4.37	-1.05
4.37	-0.77
4.38	-1.40
4.38	-0.42
4.39	-1.05
4.39	-0.49
4.39	-0.56
4.40	-0.77
4.40	-1.19
4.40	-0.70
4.41	-0.56
4.41	-0.77
4.41	-0.77
4.42	-0.98
4.42	-0.70
4.43	-0.63
4.43	-0.63
4.43	-0.91
4.44	-0.84
4.44	-0.91
4.44	-0.70
4.45	-0.63
4.45	-0.84
4.45	-0.63
4.46	-0.84
4.46	-0.49
4.47	-0.91
4.47	-0.49
4.47	-0.84
4.48	-0.63
4.48	-0.98
4.48	-0.91
4.49	-0.63
4.49	-0.84
4.49	-0.91
4.50	-0.91
4.50	-0.70
4.51	-1.26
4.51	-0.98
4.51	-0.98
4.52	-0.77
4.52	-0.84
4.52	-0.77
4.53	-0.56
4.53	-0.77
4.53	-0.49
4.54	-0.91
4.54	-0.77
4.55	-1.19
4.55	-0.70
4.55	-0.63
4.56	-0.77
4.56	-1.05
4.56	-1.26
4.57	-0.84
4.57	-0.98
4.57	-0.77
4.58	-0.70
4.58	-0.70
4.59	-1.12
4.59	-0.49
4.59	-0.70
4.60	-1.12
4.60	-1.12
4.60	-0.70
4.61	-0.49
4.61	-0.56
4.61	-0.84
4.62	-0.98
4.62	-0.70
4.63	-0.91
4.63	-0.77
4.63	-0.91
4.64	-0.70
4.64	-0.21
4.64	-0.84
4.65	-0.77
4.65	-0.77
4.66	-0.49
4.66	-0.63
4.66	-0.49
4.67	-0.63
4.67	-0.77
4.67	-0.56
4.68	-0.77
4.68	-0.56
4.68	-1.19
4.69	-0.70
4.69	-0.77
4.70	-0.49
4.70	-0.56
4.70	-0.84
4.71	-0.98
4.71	-1.05
4.71	-0.91
4.72	-0.84
4.72	-0.28
4.72	-0.70
4.73	-0.28
4.73	-0.91
4.74	-0.42
4.74	-1.05
4.74	-0.91
4.75	-1.12
4.75	-0.77
4.75	-0.84
4.76	-0.63
4.76	-0.63
4.76	-0.77
4.77	-0.49
4.77	-0.70
4.78	-0.42
4.78	-0.84
4.78	-0.42
4.79	-0.63
4.79	-0.56
4.79	-0.49
4.80	-0.63
4.80	-0.35
4.80	-0.70
4.81	-0.49
4.81	-1.19
4.82	-0.56
4.82	-0.84
4.82	-0.84
4.83	-0.63
4.83	-0.84
4.83	-1.05
4.84	-0.56
4.84	-0.49
4.84	-0.56
4.85	-0.49
4.85	-0.77
4.86	-0.49
4.86	-0.84
4.86	-0.35
4.87	-0.91
4.87	-0.84
4.87	-0.63
4.88	-0.98
4.88	-0.35
4.88	-0.63
4.89	-0.14
4.89	-0.63
4.90	-0.42
4.90	-0.42
4.90	-0.77
4.91	-0.56
4.91	-0.70
4.91	-0.77
4.92	-1.05
4.92	-0.63
4.92	-0.56
4.93	-0.56
4.93	-0.56
4.94	-0.63
4.94	-1.12
4.94	-0.70
4.95	-0.91
4.95	-0.91
4.95	-0.77
4.96	-1.05
4.96	-0.84
4.97	-0.91
4.97	-0.49
4.97	-0.98
4.98	-0.84
4.98	-1.19
4.98	-0.70
4.99	-0.91
4.99	-0.56
4.99	-0.98
5.00	-0.56
5.00	-0.49
5.01	-1.05
5.01	-0.63
5.01	-0.77
5.02	-0.63
5.02	-1.12
5.02	-0.63
5.03	-0.91
5.03	-0.77
5.03	-0.77
5.04	-1.12
5.04	-0.49
5.05	-0.84
5.05	-0.56
5.05	-0.91
5.06	-0.49
5.06	-1.19
5.06	-0.63
5.07	-0.70
5.07	-0.91
5.07	-1.26
5.08	-1.12
5.08	-0.56
5.09	-0.98
5.09	-0.70
5.09	-1.05
5.10	-0.56
5.10	-1.26
5.10	-0.98
5.11	-0.77
5.11	-0.98
5.11	-0.63
5.12	-0.84
5.12	-0.56
5.13	-0.70
5.13	-0.07
5.13	0.07
5.14	0.14
5.14	-0.35
5.14	0.07
5.15	0.00
5.15	0.63
5.15	1.12
5.16	1.82
5.16	2.31
5.17	-0.70
5.17	-3.50
5.17	-3.92
5.18	-3.64
5.18	-4.48
5.18	-5.18
5.19	-8.19
5.19	-7.00
5.19	16.94
5.20	4.20
5.20	1.40
5.21	-0.56
5.21	0.07
5.21	0.00
5.22	-1.68
5.22	-3.29
5.22	-2.94
5.23	-2.31
5.23	-0.98
5.23	-0.21
5.24	-0.49
5.24	-0.98
5.25	-0.84
5.25	-0.98
5.25	-0.98
5.26	-0.91
5.26	-1.12
5.26	-0.56
5.27	-0.77
5.27	-0.84
5.27	-1.05
5.28	-1.05
5.28	-0.42
5.29	-0.84
5.29	-0.63
5.29	-0.77
5.30	-0.77
5.30	-1.68
5.30	-2.94
5.31	-2.66
5.31	-2.38
5.31	-2.24
5.32	-2.03
5.32	-1.47
5.33	-1.75
5.33	-1.19
5.33	-0.98
5.34	-0.14
5.34	-0.49
5.34	0.00
5.35	-0.14
5.35	-0.35
5.36	-0.07
5.36	-0.49
5.36	-0.21
5.37	-0.63
5.37	0.00
5.37	-0.28
5.38	0.07
5.38	-0.35
5.38	0.14
5.39	-0.14
5.39	-0.07
5.40	-0.35
5.40	-0.91
5.40	-1.05
5.41	-1.05
5.41	-1.47
5.41	-1.61
5.42	-1.68
5.42	-1.40
5.42	-1.68
5.43	-1.05
5.43	-1.47
5.44	-0.98
5.44	-1.54
5.44	-1.54
5.45	-2.10
5.45	-2.45
5.45	-2.94
5.46	-1.61
5.46	-0.63
5.46	-0.42
5.47	-0.56
5.47	-0.63
5.48	-0.49
5.48	-0.91
5.48	-0.98
5.49	-1.47
5.49	-1.12
5.49	-0.63
5.50	-0.14
5.50	-0.49
5.50	-0.42
5.51	-0.35
5.51	-0.42
5.52	-0.35
5.52	-0.77
5.52	-0.56
5.53	-0.77
5.53	-0.77
5.53	-0.91
5.54	-0.42
5.54	-0.56
5.54	-0.56
5.55	-0.63
5.55	-1.05
5.56	-0.70
5.56	-0.70
5.56	-0.56
5.57	-1.05
5.57	-0.63
5.57	-1.05
5.58	-0.56
5.58	-0.84
5.58	-1.12
5.59	-0.84
5.59	-0.56
5.60	-0.70
5.60	-0.70
5.60	-0.56
5.61	-0.91
5.61	-0.70
5.61	-0.77
5.62	-0.49
5.62	-0.42
5.62	-0.56
5.63	-0.70
5.63	-1.33
5.64	-0.63
5.64	-0.77
5.64	-0.28
5.65	-0.77
5.65	-0.49
5.65	-0.77
5.66	-0.70
5.66	-0.63
5.67	-0.70
5.67	-0.63
5.67	-0.91
5.68	-1.12
5.68	-0.98
5.68	-0.35
5.69	-0.84
5.69	-0.56
5.69	-0.70
5.70	-0.56
5.70	-0.98
5.71	-0.77
5.71	-0.35
5.71	-0.91
5.72	-0.49
5.72	-0.77
5.72	-1.33
5.73	-1.05
5.73	-0.56
5.73	-0.56
5.74	-0.42
5.74	-0.98
5.75	-0.63
5.75	-0.42
5.75	-0.77
5.76	-0.77
5.76	-0.84
5.76	-0.49
5.77	-1.05
5.77	-0.49
5.77	-0.91
5.78	-0.91
5.78	-1.12
5.79	-1.12
5.79	-0.56
5.79	-0.77
5.80	-0.56
5.80	-0.98
5.80	-0.49
5.81	-0.84
5.81	-0.42
5.81	-0.98
5.82	-0.70
5.82	-1.12
5.83	-0.77
5.83	-0.70
5.83	-0.91
5.84	-0.56
5.84	-0.91
5.84	-0.63
5.85	-0.77
5.85	-0.84
5.85	-0.63
5.86	-0.91
5.86	-0.42
5.87	-1.12
5.87	-0.49
5.87	-0.70
5.88	-0.63
5.88	-1.19
5.88	-0.70
5.89	-0.77
5.89	-0.91
5.89	-1.12
5.90	-0.98
5.90	-1.19
5.91	-0.98
5.91	-0.70
5.91	-0.98
5.92	-0.70
5.92	-1.05
5.92	-0.63
5.93	-0.70
5.93	-0.56
5.93	-0.63
5.94	-0.84
5.94	-1.12
5.95	-0.49
5.95	-1.12
5.95	-0.84
5.96	-0.35
5.96	-1.05
5.96	-0.84
5.97	-0.98
5.97	-1.05
5.98	-0.77
5.98	-0.91
5.98	-1.05
5.99	-0.84
5.99	-0.56
5.99	-1.05
6.00	-0.56
6.00	-1.12
6.00	-0.56
6.01	-0.77
6.01	-0.70
6.02	-1.12
6.02	-0.70
6.02	-0.77
6.03	-0.77
6.03	-0.70
6.03	-0.63
6.04	-0.56
6.04	-0.98
6.04	-0.70
6.05	-1.12
6.05	-0.63
6.06	-1.05
6.06	-0.63
6.06	-0.70
6.07	-0.49
6.07	-0.49
6.07	-0.91
6.08	-0.70
6.08	-0.98
6.08	-0.42
6.09	-0.91
6.09	-0.63
6.10	-0.63
6.10	-0.77
6.10	-0.84
6.11	-0.77
6.11	-0.56
6.11	-0.70
6.12	-0.49
6.12	-0.84
6.12	-0.77
6.13	-0.84
6.13	-0.49
6.14	-0.98
6.14	-0.84
6.14	-1.26
6.15	-0.98
6.15	-0.70
6.15	-0.84
6.16	-0.77
6.16	-0.98
6.16	-0.35
6.17	-0.91
6.17	-0.56
6.18	-1.19
6.18	-1.05
6.18	-0.77
6.19	-0.70
6.19	-0.70
6.19	-0.84
6.20	-0.56
6.20	-0.98
6.20	-0.49
6.21	-0.56
6.21	-0.56
6.22	-0.42
6.22	-0.77
6.22	-0.70
6.23	-0.91
6.23	-0.77
6.23	-1.26
6.24	-0.21
6.24	-0.49
6.24	-0.49
6.25	-0.84
6.25	-0.70
6.26	-0.98
6.26	-0.63
6.26	-0.56
6.27	-0.70
6.27	-0.56
6.27	-0.84
6.28	-0.56
6.28	-0.77
6.28	-0.35
6.29	-1.05
6.29	-0.56
6.30	-0.63
6.30	-1.05
6.30	-0.84
6.31	-0.84
6.31	-0.35
6.31	-0.63
6.32	-0.56
6.32	-0.84
6.32	-0.63
6.33	-0.91
6.33	-0.35
6.34	-0.84
6.34	-1.12
6.34	-0.63
6.35	-0.77
6.35	-0.91
6.35	-0.56
6.36	-0.35
6.36	-1.12
6.37	-0.35
6.37	-0.70
6.37	-0.84
6.38	-0.91
6.38	-0.77
6.38	-0.35
6.39	-0.84
6.39	-0.70
6.39	-0.98
6.40	-0.98
6.40	-0.70
6.41	-0.49
6.41	-0.56
6.41	-0.84
6.42	-0.70
6.42	-1.05
6.42	-0.77
6.43	-1.47
6.43	-0.49
6.43	-0.84
6.44	-1.05
6.44	-0.84
6.45	-0.49
6.45	-1.19
6.45	-1.05
6.46	-1.12
6.46	-0.77
6.46	-0.49
6.47	-0.91
6.47	-0.63
6.47	-1.05
6.48	-0.28
6.48	-1.19
6.49	-0.63
6.49	-1.19
6.49	-0.91
6.50	-0.77
6.50	-0.91
6.50	-0.77
6.51	-0.70
6.51	-0.56
6.51	-0.70
